,label,category,sim_bow,walks_bow,walks_skp,fingers_bow
70,West_Highland_white_terrier,animal,"[('spaniel', 0.92), ('mastiff', 0.89), ('bulldog', 0.86), ('sheepdog', 0.85)]","[('poplar', 0.7), ('oyster', 0.64), ('catahoula', 0.64), ('spotted', 0.63)]","[('foxhound', 0.61), ('poplar', 0.6), ('coonhound', 0.59), ('spaniel', 0.58)]","[('striped', 0.73), ('hook', 0.73), ('chili', 0.69), ('barb', 0.69)]"
71,Sealyham_terrier,animal,"[('spaniel', 0.92), ('mastiff', 0.89), ('bulldog', 0.86), ('sheepdog', 0.85)]","[('poplar', 0.7), ('oyster', 0.64), ('catahoula', 0.64), ('spotted', 0.63)]","[('foxhound', 0.61), ('poplar', 0.6), ('coonhound', 0.59), ('spaniel', 0.58)]","[('striped', 0.73), ('hook', 0.73), ('chili', 0.69), ('barb', 0.69)]"
72,guenon,animal,"[('zahra', 0.89), ('preterism', 0.88), ('patten', 0.88), ('burbidge', 0.87)]","[('relaxes', 0.73), ('stork', 0.72), ('strays', 0.72), ('arterioles', 0.72)]","[('elaborates', 0.67), ('schola', 0.67), ('kabbala', 0.66), ('stabat', 0.65)]","[('grunting', 0.76), ('teflon', 0.76), ('piezoelectric', 0.75), ('opal', 0.74)]"
73,mongoose,animal,"[('wario', 0.83), ('chantelle', 0.83), ('duckman', 0.83), ('keane', 0.83)]","[('sneaks', 0.75), ('smeared', 0.73), ('snuck', 0.72), ('herded', 0.72)]","[('premiering', 0.73), ('birdwatching', 0.72), ('boondocks', 0.71), ('parlour', 0.71)]","[('teflon', 0.77), ('scallop', 0.74), ('cellophane', 0.74), ('lengthwise', 0.73)]"
74,indri,animal,"[('oncifelis', 0.88), ('indicus', 0.88), ('urocyon', 0.88), ('mycerobas', 0.87)]","[('smeared', 0.73), ('canyons', 0.72), ('weasels', 0.71), ('largescale', 0.71)]","[('odontoceti', 0.7), ('scarps', 0.69), ('ermine', 0.68), ('leaved', 0.68)]","[('pectoral', 0.73), ('grunting', 0.73), ('scallop', 0.73), ('shrimps', 0.72)]"
75,tiger,animal,"[('dragon', 0.73), ('ducks', 0.72), ('mascot', 0.71), ('leopard', 0.71)]","[('leaping', 0.67), ('chasing', 0.66), ('sled', 0.64), ('ranch', 0.6)]","[('falcons', 0.59), ('crouching', 0.57), ('outs', 0.56), ('softball', 0.56)]","[('hook', 0.72), ('flashing', 0.66), ('chili', 0.65), ('shark', 0.65)]"
76,Irish_wolfhound,animal,"[('sheepdog', 0.79), ('catahoula', 0.78), ('badger', 0.76), ('eel', 0.76)]","[('leaping', 0.69), ('pounding', 0.68), ('mane', 0.67), ('bubbled', 0.67)]","[('piste', 0.69), ('backcountry', 0.68), ('luge', 0.67), ('putt', 0.67)]","[('striped', 0.73), ('paws', 0.71), ('hook', 0.71), ('padded', 0.71)]"
77,wild_boar,animal,"[('sandals', 0.79), ('geese', 0.78), ('wig', 0.77), ('robe', 0.77)]","[('rushes', 0.72), ('cheeks', 0.7), ('buttocks', 0.7), ('tents', 0.69)]","[('cheeks', 0.68), ('biting', 0.67), ('twigs', 0.67), ('shuffles', 0.66)]","[('padded', 0.75), ('claws', 0.75), ('buttocks', 0.74), ('hook', 0.73)]"
78,EntleBucher,animal,"[('sandals', 0.79), ('geese', 0.78), ('wig', 0.77), ('robe', 0.77)]","[('rushes', 0.72), ('cheeks', 0.7), ('buttocks', 0.7), ('tents', 0.69)]","[('cheeks', 0.68), ('biting', 0.67), ('twigs', 0.67), ('shuffles', 0.66)]","[('padded', 0.75), ('claws', 0.75), ('buttocks', 0.74), ('hook', 0.73)]"
79,zebra,animal,"[('humpback', 0.85), ('equus', 0.85), ('beaked', 0.84), ('danio', 0.83)]","[('poplar', 0.72), ('hyena', 0.68), ('bushes', 0.67), ('odontoceti', 0.67)]","[('bushes', 0.69), ('grasshoppers', 0.68), ('palms', 0.66), ('herons', 0.66)]","[('striped', 0.74), ('pea', 0.74), ('sticky', 0.72), ('spruce', 0.72)]"
80,ram,animal,"[('kickstart', 0.79), ('floppy', 0.79), ('socket', 0.78), ('kb', 0.77)]","[('pins', 0.69), ('booted', 0.67), ('drives', 0.65), ('presses', 0.65)]","[('timer', 0.58), ('punt', 0.58), ('slots', 0.57), ('jmp', 0.56)]","[('pin', 0.74), ('rf', 0.72), ('pins', 0.72), ('pickup', 0.71)]"
81,French_bulldog,animal,"[('terrier', 0.86), ('lily', 0.84), ('spaniel', 0.84), ('finch', 0.84)]","[('spinner', 0.68), ('butts', 0.68), ('leaping', 0.67), ('poplar', 0.67)]","[('gordie', 0.69), ('darrell', 0.66), ('delhomme', 0.66), ('strawberry', 0.66)]","[('hook', 0.77), ('striped', 0.75), ('padded', 0.73), ('footed', 0.7)]"
82,orangutan,animal,"[('ailuropoda', 0.88), ('bovidae', 0.88), ('bovinae', 0.87), ('melanoleuca', 0.86)]","[('weasels', 0.71), ('hopped', 0.68), ('walruses', 0.68), ('odontoceti', 0.68)]","[('odontoceti', 0.72), ('grasshoppers', 0.69), ('tapirs', 0.69), ('porpoises', 0.68)]","[('eutectic', 0.73), ('glycolipids', 0.71), ('pectoral', 0.71), ('opal', 0.71)]"
83,basenji,animal,"[('basenjis', 0.75), ('bovine', 0.72), ('spp', 0.71), ('danio', 0.7)]","[('basenjis', 0.69), ('bushes', 0.62), ('hiking', 0.61), ('cages', 0.61)]","[('basenjis', 0.66), ('cages', 0.65), ('backcountry', 0.63), ('aquariums', 0.63)]","[('spp', 0.69), ('clays', 0.68), ('curd', 0.68), ('kimchi', 0.67)]"
84,leopard,animal,"[('deer', 0.88), ('catfish', 0.87), ('toothed', 0.86), ('pigeon', 0.86)]","[('poplar', 0.75), ('deer', 0.71), ('crab', 0.71), ('spotted', 0.7)]","[('bushes', 0.68), ('crab', 0.68), ('grasshoppers', 0.67), ('palms', 0.67)]","[('striped', 0.76), ('crab', 0.76), ('shark', 0.73), ('catfish', 0.72)]"
85,Bernese_mountain_dog,animal,"[('cat', 0.82), ('hound', 0.79), ('ass', 0.76), ('panda', 0.76)]","[('bee', 0.66), ('sled', 0.66), ('rides', 0.64), ('leaping', 0.63)]","[('sled', 0.61), ('chicks', 0.61), ('cages', 0.59), ('daisies', 0.58)]","[('hook', 0.73), ('crab', 0.68), ('flashing', 0.68), ('padded', 0.68)]"
86,Maltese_dog,animal,"[('cat', 0.82), ('hound', 0.79), ('ass', 0.76), ('panda', 0.76)]","[('bee', 0.66), ('sled', 0.66), ('rides', 0.64), ('leaping', 0.63)]","[('sled', 0.61), ('chicks', 0.61), ('cages', 0.59), ('daisies', 0.58)]","[('hook', 0.73), ('crab', 0.68), ('flashing', 0.68), ('padded', 0.68)]"
87,Norfolk_terrier,animal,"[('spaniel', 0.92), ('mastiff', 0.89), ('bulldog', 0.86), ('sheepdog', 0.85)]","[('poplar', 0.7), ('oyster', 0.64), ('catahoula', 0.64), ('spotted', 0.63)]","[('foxhound', 0.61), ('poplar', 0.6), ('coonhound', 0.59), ('spaniel', 0.58)]","[('striped', 0.73), ('hook', 0.73), ('chili', 0.69), ('barb', 0.69)]"
88,toy_terrier,animal,"[('spaniel', 0.92), ('mastiff', 0.89), ('bulldog', 0.86), ('sheepdog', 0.85)]","[('poplar', 0.7), ('oyster', 0.64), ('catahoula', 0.64), ('spotted', 0.63)]","[('foxhound', 0.61), ('poplar', 0.6), ('coonhound', 0.59), ('spaniel', 0.58)]","[('striped', 0.73), ('hook', 0.73), ('chili', 0.69), ('barb', 0.69)]"
89,vizsla,animal,"[('polski', 0.9), ('skiego', 0.89), ('nazwy', 0.88), ('miast', 0.88)]","[('smeared', 0.74), ('liep', 0.72), ('armadale', 0.72), ('weasels', 0.71)]","[('mazurka', 0.67), ('wirehaired', 0.67), ('aan', 0.67), ('ende', 0.67)]","[('forked', 0.72), ('grunting', 0.72), ('pectoral', 0.72), ('actuators', 0.72)]"
90,cairn,animal,"[('sagittarius', 0.75), ('stupa', 0.74), ('cist', 0.74), ('dubh', 0.74)]","[('empties', 0.7), ('walkway', 0.68), ('poplar', 0.67), ('leaping', 0.67)]","[('fronting', 0.67), ('midpoint', 0.66), ('nive', 0.66), ('piste', 0.66)]","[('conical', 0.7), ('fingerboard', 0.7), ('trough', 0.69), ('walkway', 0.68)]"
91,squirrel_monkey,animal,"[('muppet', 0.73), ('parrot', 0.7), ('crow', 0.7), ('ness', 0.69)]","[('chasing', 0.65), ('moonlight', 0.62), ('sled', 0.61), ('rides', 0.6)]","[('beanstalk', 0.6), ('sleepless', 0.58), ('stump', 0.57), ('scooby', 0.57)]","[('flashing', 0.71), ('hook', 0.7), ('shark', 0.68), ('sleeves', 0.66)]"
92,groenendael,animal,"[('muppet', 0.73), ('parrot', 0.7), ('crow', 0.7), ('ness', 0.69)]","[('chasing', 0.65), ('moonlight', 0.62), ('sled', 0.61), ('rides', 0.6)]","[('beanstalk', 0.6), ('sleepless', 0.58), ('stump', 0.57), ('scooby', 0.57)]","[('flashing', 0.71), ('hook', 0.7), ('shark', 0.68), ('sleeves', 0.66)]"
93,clumber,animal,"[('muppet', 0.73), ('parrot', 0.7), ('crow', 0.7), ('ness', 0.69)]","[('chasing', 0.65), ('moonlight', 0.62), ('sled', 0.61), ('rides', 0.6)]","[('beanstalk', 0.6), ('sleepless', 0.58), ('stump', 0.57), ('scooby', 0.57)]","[('flashing', 0.71), ('hook', 0.7), ('shark', 0.68), ('sleeves', 0.66)]"
94,Siamese_cat,animal,"[('dog', 0.82), ('panda', 0.79), ('goat', 0.77), ('hamster', 0.77)]","[('bee', 0.68), ('chopped', 0.66), ('chicken', 0.65), ('sled', 0.65)]","[('cats', 0.57), ('piste', 0.57), ('chicks', 0.56), ('daisies', 0.56)]","[('hook', 0.74), ('sticky', 0.72), ('tail', 0.71), ('abalone', 0.71)]"
95,chimpanzee,animal,"[('carp', 0.77), ('amphibians', 0.77), ('bonobo', 0.76), ('melanogaster', 0.76)]","[('crustaceans', 0.68), ('termites', 0.65), ('oncogenes', 0.64), ('fungi', 0.64)]","[('bonobo', 0.59), ('gorillas', 0.57), ('crustaceans', 0.57), ('feeding', 0.57)]","[('clays', 0.72), ('yeasts', 0.71), ('fibres', 0.71), ('bile', 0.7)]"
96,komondor,animal,"[('theobromine', 0.71), ('blackfish', 0.7), ('mariculture', 0.7), ('soju', 0.7)]","[('dipped', 0.66), ('combed', 0.65), ('chopped', 0.65), ('buttocks', 0.65)]","[('piste', 0.7), ('bikers', 0.7), ('backcountry', 0.69), ('hitchhiking', 0.69)]","[('forelimbs', 0.7), ('padded', 0.7), ('curd', 0.69), ('teflon', 0.68)]"
97,Afghan_hound,animal,"[('dog', 0.79), ('leopard', 0.79), ('sheepdog', 0.78), ('terrier', 0.78)]","[('sled', 0.66), ('cactus', 0.65), ('humpback', 0.64), ('deer', 0.64)]","[('raft', 0.59), ('blossoms', 0.58), ('hairless', 0.58), ('shrew', 0.58)]","[('striped', 0.72), ('crab', 0.68), ('hook', 0.68), ('claw', 0.67)]"
98,Japanese_spaniel,animal,"[('mastiff', 0.94), ('sheepdog', 0.93), ('terrier', 0.92), ('pinscher', 0.91)]","[('catahoula', 0.69), ('weasels', 0.68), ('poplar', 0.68), ('sprouts', 0.67)]","[('coonhound', 0.66), ('wirehaired', 0.65), ('grrm', 0.64), ('foxhound', 0.64)]","[('wirehaired', 0.72), ('hook', 0.72), ('striped', 0.71), ('pinscher', 0.71)]"
99,proboscis_monkey,animal,"[('muppet', 0.73), ('parrot', 0.7), ('crow', 0.7), ('ness', 0.69)]","[('chasing', 0.65), ('moonlight', 0.62), ('sled', 0.61), ('rides', 0.6)]","[('beanstalk', 0.6), ('sleepless', 0.58), ('stump', 0.57), ('scooby', 0.57)]","[('flashing', 0.71), ('hook', 0.7), ('shark', 0.68), ('sleeves', 0.66)]"
100,guinea_pig,animal,"[('goat', 0.82), ('stuffed', 0.81), ('chicken', 0.78), ('sauce', 0.78)]","[('chopped', 0.74), ('chicken', 0.71), ('sled', 0.69), ('boiled', 0.69)]","[('flea', 0.66), ('daisies', 0.66), ('crumbs', 0.64), ('chopped', 0.64)]","[('paste', 0.77), ('coated', 0.76), ('sticky', 0.75), ('hook', 0.75)]"
101,white_wolf,animal,"[('eyed', 0.81), ('lion', 0.76), ('pink', 0.75), ('rabbit', 0.74)]","[('chasing', 0.65), ('pink', 0.65), ('sled', 0.63), ('sneaks', 0.62)]","[('bullseye', 0.55), ('kicker', 0.54), ('tattooed', 0.54), ('blossoms', 0.54)]","[('purple', 0.72), ('shark', 0.72), ('pink', 0.72), ('hook', 0.72)]"
102,ice_bear,animal,"[('whale', 0.73), ('hamster', 0.72), ('bird', 0.7), ('leopard', 0.69)]","[('whales', 0.62), ('graze', 0.6), ('feed', 0.59), ('deer', 0.58)]","[('bears', 0.59), ('waist', 0.55), ('cages', 0.55), ('chicks', 0.55)]","[('reddish', 0.69), ('claws', 0.68), ('striped', 0.66), ('hook', 0.65)]"
103,gorilla,animal,"[('lizard', 0.78), ('beringei', 0.75), ('dolphin', 0.73), ('crocodile', 0.72)]","[('rocky', 0.67), ('poplar', 0.66), ('scarps', 0.63), ('bottlenose', 0.63)]","[('hiking', 0.58), ('snowboarding', 0.58), ('beringei', 0.58), ('turtles', 0.57)]","[('chili', 0.7), ('dunes', 0.69), ('striped', 0.69), ('sandstone', 0.68)]"
104,borzoi,animal,"[('gimlet', 0.75), ('friedel', 0.74), ('watercress', 0.74), ('rayon', 0.74)]","[('knobs', 0.69), ('seasonings', 0.68), ('butts', 0.68), ('limousines', 0.67)]","[('bikers', 0.76), ('piste', 0.76), ('upmarket', 0.75), ('backcountry', 0.74)]","[('hammers', 0.72), ('paddles', 0.71), ('brushes', 0.7), ('kites', 0.7)]"
105,toy_poodle,animal,"[('mustache', 0.86), ('paltrow', 0.82), ('jojo', 0.82), ('esque', 0.82)]","[('sneaks', 0.74), ('snuck', 0.72), ('pounding', 0.7), ('butts', 0.69)]","[('snuck', 0.69), ('nite', 0.68), ('beanstalk', 0.68), ('stomping', 0.67)]","[('padded', 0.74), ('teflon', 0.73), ('paws', 0.73), ('bulbous', 0.71)]"
106,Kerry_blue_terrier,animal,"[('spaniel', 0.92), ('mastiff', 0.89), ('bulldog', 0.86), ('sheepdog', 0.85)]","[('poplar', 0.7), ('oyster', 0.64), ('catahoula', 0.64), ('spotted', 0.63)]","[('foxhound', 0.61), ('poplar', 0.6), ('coonhound', 0.59), ('spaniel', 0.58)]","[('striped', 0.73), ('hook', 0.73), ('chili', 0.69), ('barb', 0.69)]"
107,ox,animal,"[('ass', 0.75), ('albino', 0.71), ('pig', 0.7), ('abalone', 0.7)]","[('leaping', 0.64), ('bouncing', 0.62), ('flies', 0.62), ('oxen', 0.61)]","[('piste', 0.62), ('gents', 0.61), ('burrow', 0.59), ('bathroom', 0.59)]","[('padded', 0.7), ('hook', 0.69), ('sticky', 0.68), ('abalone', 0.68)]"
108,Scotch_terrier,animal,"[('spaniel', 0.92), ('mastiff', 0.89), ('bulldog', 0.86), ('sheepdog', 0.85)]","[('poplar', 0.7), ('oyster', 0.64), ('catahoula', 0.64), ('spotted', 0.63)]","[('foxhound', 0.61), ('poplar', 0.6), ('coonhound', 0.59), ('spaniel', 0.58)]","[('striped', 0.73), ('hook', 0.73), ('chili', 0.69), ('barb', 0.69)]"
109,Tibetan_mastiff,animal,"[('spaniel', 0.94), ('sheepdog', 0.94), ('apso', 0.92), ('pinscher', 0.91)]","[('weasels', 0.71), ('catahoula', 0.7), ('sprouts', 0.69), ('poplar', 0.69)]","[('grouse', 0.66), ('picardy', 0.66), ('tacos', 0.65), ('coonhound', 0.64)]","[('collie', 0.73), ('wirehaired', 0.72), ('striped', 0.72), ('opal', 0.71)]"
110,spider_monkey,animal,"[('muppet', 0.73), ('parrot', 0.7), ('crow', 0.7), ('ness', 0.69)]","[('chasing', 0.65), ('moonlight', 0.62), ('sled', 0.61), ('rides', 0.6)]","[('beanstalk', 0.6), ('sleepless', 0.58), ('stump', 0.57), ('scooby', 0.57)]","[('flashing', 0.71), ('hook', 0.7), ('shark', 0.68), ('sleeves', 0.66)]"
111,Doberman,animal,"[('muppet', 0.73), ('parrot', 0.7), ('crow', 0.7), ('ness', 0.69)]","[('chasing', 0.65), ('moonlight', 0.62), ('sled', 0.61), ('rides', 0.6)]","[('beanstalk', 0.6), ('sleepless', 0.58), ('stump', 0.57), ('scooby', 0.57)]","[('flashing', 0.71), ('hook', 0.7), ('shark', 0.68), ('sleeves', 0.66)]"
112,Boston_bull,animal,"[('lion', 0.74), ('serpent', 0.71), ('minotaur', 0.7), ('witch', 0.69)]","[('chasing', 0.65), ('blows', 0.64), ('hung', 0.64), ('staring', 0.63)]","[('kickers', 0.57), ('bulls', 0.55), ('threw', 0.54), ('bullseye', 0.54)]","[('hook', 0.68), ('nail', 0.68), ('claw', 0.67), ('tail', 0.67)]"
113,Greater_Swiss_Mountain_dog,animal,"[('cat', 0.82), ('hound', 0.79), ('ass', 0.76), ('panda', 0.76)]","[('bee', 0.66), ('sled', 0.66), ('rides', 0.64), ('leaping', 0.63)]","[('sled', 0.61), ('chicks', 0.61), ('cages', 0.59), ('daisies', 0.58)]","[('hook', 0.73), ('crab', 0.68), ('flashing', 0.68), ('padded', 0.68)]"
114,Appenzeller,animal,"[('cozze', 0.84), ('berbice', 0.84), ('zal', 0.84), ('riau', 0.84)]","[('raceway', 0.68), ('seeps', 0.68), ('gyrated', 0.67), ('periscope', 0.67)]","[('matique', 0.7), ('sierras', 0.7), ('gruppe', 0.69), ('veranda', 0.69)]","[('opal', 0.73), ('gyrated', 0.72), ('grunting', 0.71), ('eutectic', 0.71)]"
115,Shih-Tzu,animal,"[('cozze', 0.84), ('berbice', 0.84), ('zal', 0.84), ('riau', 0.84)]","[('raceway', 0.68), ('seeps', 0.68), ('gyrated', 0.67), ('periscope', 0.67)]","[('matique', 0.7), ('sierras', 0.7), ('gruppe', 0.69), ('veranda', 0.69)]","[('opal', 0.73), ('gyrated', 0.72), ('grunting', 0.71), ('eutectic', 0.71)]"
116,Irish_water_spaniel,animal,"[('mastiff', 0.94), ('sheepdog', 0.93), ('terrier', 0.92), ('pinscher', 0.91)]","[('catahoula', 0.69), ('weasels', 0.68), ('poplar', 0.68), ('sprouts', 0.67)]","[('coonhound', 0.66), ('wirehaired', 0.65), ('grrm', 0.64), ('foxhound', 0.64)]","[('wirehaired', 0.72), ('hook', 0.72), ('striped', 0.71), ('pinscher', 0.71)]"
117,Pomeranian,animal,"[('walloon', 0.85), ('veneto', 0.85), ('vlaanderen', 0.83), ('gascon', 0.83)]","[('zuid', 0.69), ('davao', 0.67), ('woensel', 0.66), ('bundesland', 0.66)]","[('zuid', 0.68), ('drenthe', 0.67), ('lahn', 0.67), ('scania', 0.66)]","[('bratwurst', 0.66), ('laurentian', 0.66), ('ennedi', 0.66), ('meuse', 0.66)]"
118,Bedlington_terrier,animal,"[('spaniel', 0.92), ('mastiff', 0.89), ('bulldog', 0.86), ('sheepdog', 0.85)]","[('poplar', 0.7), ('oyster', 0.64), ('catahoula', 0.64), ('spotted', 0.63)]","[('foxhound', 0.61), ('poplar', 0.6), ('coonhound', 0.59), ('spaniel', 0.58)]","[('striped', 0.73), ('hook', 0.73), ('chili', 0.69), ('barb', 0.69)]"
119,warthog,animal,"[('xiang', 0.86), ('talc', 0.86), ('cougar', 0.85), ('oncifelis', 0.84)]","[('stork', 0.72), ('combed', 0.71), ('smeared', 0.71), ('relaxes', 0.71)]","[('backcountry', 0.75), ('piste', 0.75), ('cages', 0.74), ('bikers', 0.73)]","[('plunger', 0.74), ('grunting', 0.74), ('superconductor', 0.74), ('bulbous', 0.74)]"
120,Arabian_camel,animal,"[('leopard', 0.74), ('goat', 0.72), ('crab', 0.72), ('giraffe', 0.71)]","[('leaping', 0.66), ('poplar', 0.65), ('bushes', 0.65), ('digging', 0.64)]","[('cages', 0.64), ('piste', 0.63), ('trunks', 0.61), ('snaps', 0.61)]","[('claws', 0.68), ('curd', 0.67), ('pellets', 0.67), ('padded', 0.67)]"
121,siamang,animal,"[('leopard', 0.74), ('goat', 0.72), ('crab', 0.72), ('giraffe', 0.71)]","[('leaping', 0.66), ('poplar', 0.65), ('bushes', 0.65), ('digging', 0.64)]","[('cages', 0.64), ('piste', 0.63), ('trunks', 0.61), ('snaps', 0.61)]","[('claws', 0.68), ('curd', 0.67), ('pellets', 0.67), ('padded', 0.67)]"
122,miniature_schnauzer,animal,"[('schweizer', 0.87), ('retriever', 0.85), ('obscurus', 0.84), ('cur', 0.84)]","[('butts', 0.71), ('taps', 0.7), ('weasels', 0.7), ('raceway', 0.69)]","[('luge', 0.65), ('foxhound', 0.65), ('sierras', 0.65), ('fillets', 0.64)]","[('opal', 0.75), ('wavy', 0.74), ('teflon', 0.74), ('corkscrew', 0.73)]"
123,collie,animal,"[('sheepdog', 0.88), ('cur', 0.88), ('catahoula', 0.87), ('mastiff', 0.87)]","[('poplar', 0.71), ('gulfs', 0.7), ('empties', 0.7), ('seeps', 0.7)]","[('leaved', 0.69), ('plunges', 0.68), ('ermine', 0.68), ('ironwood', 0.67)]","[('grunting', 0.72), ('striped', 0.72), ('wavy', 0.72), ('jagged', 0.72)]"
124,golden_retriever,animal,"[('grosbeak', 0.92), ('catahoula', 0.91), ('sheepdog', 0.9), ('cur', 0.9)]","[('weasels', 0.73), ('poplar', 0.73), ('cayenne', 0.72), ('stork', 0.72)]","[('pinus', 0.69), ('artichokes', 0.68), ('ermine', 0.68), ('luge', 0.68)]","[('spiny', 0.76), ('opal', 0.76), ('teflon', 0.75), ('wavy', 0.74)]"
125,Irish_terrier,animal,"[('spaniel', 0.92), ('mastiff', 0.89), ('bulldog', 0.86), ('sheepdog', 0.85)]","[('poplar', 0.7), ('oyster', 0.64), ('catahoula', 0.64), ('spotted', 0.63)]","[('foxhound', 0.61), ('poplar', 0.6), ('coonhound', 0.59), ('spaniel', 0.58)]","[('striped', 0.73), ('hook', 0.73), ('chili', 0.69), ('barb', 0.69)]"
126,affenpinscher,animal,"[('spaniel', 0.92), ('mastiff', 0.89), ('bulldog', 0.86), ('sheepdog', 0.85)]","[('poplar', 0.7), ('oyster', 0.64), ('catahoula', 0.64), ('spotted', 0.63)]","[('foxhound', 0.61), ('poplar', 0.6), ('coonhound', 0.59), ('spaniel', 0.58)]","[('striped', 0.73), ('hook', 0.73), ('chili', 0.69), ('barb', 0.69)]"
127,Border_collie,animal,"[('sheepdog', 0.88), ('cur', 0.88), ('catahoula', 0.87), ('mastiff', 0.87)]","[('poplar', 0.71), ('gulfs', 0.7), ('empties', 0.7), ('seeps', 0.7)]","[('leaved', 0.69), ('plunges', 0.68), ('ermine', 0.68), ('ironwood', 0.67)]","[('grunting', 0.72), ('striped', 0.72), ('wavy', 0.72), ('jagged', 0.72)]"
128,hare,animal,"[('hara', 0.77), ('donnell', 0.77), ('brien', 0.76), ('neill', 0.75)]","[('surf', 0.65), ('poplar', 0.62), ('oyster', 0.61), ('leaping', 0.61)]","[('willamette', 0.6), ('hiking', 0.58), ('lauderdale', 0.56), ('islington', 0.56)]","[('hook', 0.73), ('padded', 0.7), ('kites', 0.67), ('hammers', 0.67)]"
129,boxer,animal,"[('athlete', 0.79), ('golfer', 0.79), ('bobby', 0.75), ('swimmer', 0.75)]","[('delhomme', 0.68), ('goalie', 0.62), ('hook', 0.62), ('golfer', 0.62)]","[('kicker', 0.7), ('bowler', 0.69), ('punt', 0.68), ('passer', 0.67)]","[('hook', 0.73), ('jumper', 0.65), ('goalie', 0.64), ('ankle', 0.63)]"
130,silky_terrier,animal,"[('spaniel', 0.92), ('mastiff', 0.89), ('bulldog', 0.86), ('sheepdog', 0.85)]","[('poplar', 0.7), ('oyster', 0.64), ('catahoula', 0.64), ('spotted', 0.63)]","[('foxhound', 0.61), ('poplar', 0.6), ('coonhound', 0.59), ('spaniel', 0.58)]","[('striped', 0.73), ('hook', 0.73), ('chili', 0.69), ('barb', 0.69)]"
131,beagle,animal,"[('sailor', 0.69), ('clipper', 0.66), ('vega', 0.65), ('surveyor', 0.65)]","[('ranch', 0.64), ('crashing', 0.61), ('fanning', 0.61), ('crashed', 0.6)]","[('thursdays', 0.55), ('ranch', 0.54), ('trunks', 0.54), ('hadley', 0.53)]","[('teflon', 0.66), ('cockpit', 0.65), ('wagon', 0.65), ('wreckage', 0.63)]"
132,Leonberg,animal,"[('sailor', 0.69), ('clipper', 0.66), ('vega', 0.65), ('surveyor', 0.65)]","[('ranch', 0.64), ('crashing', 0.61), ('fanning', 0.61), ('crashed', 0.6)]","[('thursdays', 0.55), ('ranch', 0.54), ('trunks', 0.54), ('hadley', 0.53)]","[('teflon', 0.66), ('cockpit', 0.65), ('wagon', 0.65), ('wreckage', 0.63)]"
133,German_short-haired_pointer,animal,"[('stack', 0.84), ('queue', 0.79), ('operator', 0.79), ('flip', 0.78)]","[('insert', 0.68), ('stack', 0.65), ('cache', 0.65), ('switches', 0.65)]","[('pointers', 0.66), ('lookup', 0.64), ('header', 0.63), ('lastnode', 0.62)]","[('vertical', 0.73), ('folding', 0.72), ('stack', 0.7), ('locking', 0.7)]"
134,patas,animal,"[('stack', 0.84), ('queue', 0.79), ('operator', 0.79), ('flip', 0.78)]","[('insert', 0.68), ('stack', 0.65), ('cache', 0.65), ('switches', 0.65)]","[('pointers', 0.66), ('lookup', 0.64), ('header', 0.63), ('lastnode', 0.62)]","[('vertical', 0.73), ('folding', 0.72), ('stack', 0.7), ('locking', 0.7)]"
135,dhole,animal,"[('manatee', 0.85), ('alpinus', 0.84), ('arctocephalus', 0.83), ('aves', 0.83)]","[('farmed', 0.7), ('coniferous', 0.69), ('minke', 0.68), ('walrus', 0.68)]","[('sierras', 0.66), ('cascades', 0.65), ('subregion', 0.64), ('scarps', 0.64)]","[('shoal', 0.75), ('silty', 0.75), ('spiny', 0.73), ('gravel', 0.73)]"
136,baboon,animal,"[('manatee', 0.85), ('alpinus', 0.84), ('arctocephalus', 0.83), ('aves', 0.83)]","[('farmed', 0.7), ('coniferous', 0.69), ('minke', 0.68), ('walrus', 0.68)]","[('sierras', 0.66), ('cascades', 0.65), ('subregion', 0.64), ('scarps', 0.64)]","[('shoal', 0.75), ('silty', 0.75), ('spiny', 0.73), ('gravel', 0.73)]"
137,macaque,animal,"[('manatee', 0.85), ('alpinus', 0.84), ('arctocephalus', 0.83), ('aves', 0.83)]","[('farmed', 0.7), ('coniferous', 0.69), ('minke', 0.68), ('walrus', 0.68)]","[('sierras', 0.66), ('cascades', 0.65), ('subregion', 0.64), ('scarps', 0.64)]","[('shoal', 0.75), ('silty', 0.75), ('spiny', 0.73), ('gravel', 0.73)]"
138,Chesapeake_Bay_retriever,animal,"[('grosbeak', 0.92), ('catahoula', 0.91), ('sheepdog', 0.9), ('cur', 0.9)]","[('weasels', 0.73), ('poplar', 0.73), ('cayenne', 0.72), ('stork', 0.72)]","[('pinus', 0.69), ('artichokes', 0.68), ('ermine', 0.68), ('luge', 0.68)]","[('spiny', 0.76), ('opal', 0.76), ('teflon', 0.75), ('wavy', 0.74)]"
